Cust_Id,Rating,Movie_Id
1352849,2.0,14644
2390968,5.0,12476
1195863,4.0,9265
1490137,5.0,7399
2065039,5.0,438
829708,4.0,8778
1493030,3.0,5787
879717,3.0,15425
1990362,2.0,6080
1032619,5.0,14978
1124474,4.0,10212
2040125,4.0,12221
1389990,5.0,12732
1440262,2.0,7091
1526579,5.0,191
1801739,5.0,15205
1790903,4.0,2418
1734270,3.0,13102
1365384,5.0,13107
1451650,4.0,1905
1383897,4.0,11077
2467882,4.0,6428
1842175,5.0,1073
1996664,3.0,11443
558844,4.0,10379
2213522,5.0,17328
518807,4.0,17621
1788137,4.0,12546
908452,4.0,9254
1495562,2.0,15234
317494,4.0,5809
766285,1.0,11464
1876930,3.0,11314
1341710,4.0,6287
1738198,3.0,17295
721152,5.0,257
1853025,3.0,3538
943667,3.0,14313
1151265,3.0,2112
2497773,3.0,14402
1816208,3.0,2372
1666419,4.0,16390
1837889,2.0,14685
1425719,5.0,7193
529169,4.0,12034
79524,4.0,12546
1447892,5.0,3282
2574827,3.0,17129
1187402,3.0,11846
878979,5.0,16063
1806515,3.0,12645
47228,2.0,1865
146070,4.0,1123
1543132,5.0,5992
881120,4.0,6205
1561431,3.0,9054
1311575,3.0,1406
905810,5.0,14935
2059526,3.0,12470
1659955,3.0,4705
774797,3.0,16901
1640262,4.0,4683
1957849,5.0,5952
1839274,3.0,13767
93753,3.0,14755
1719554,1.0,15064
1391576,5.0,9713
705904,2.0,8118
2385741,3.0,6117
1474447,4.0,2342
671338,4.0,12727
1571270,5.0,8904
236564,2.0,9442
830370,4.0,6117
1403018,3.0,16171
227647,4.0,571
265824,4.0,13614
947504,3.0,16469
283679,5.0,2186
423990,3.0,12300
1818907,5.0,12605
2267846,3.0,2960
627156,4.0,11674
2012686,3.0,15289
1424177,4.0,2464
2132231,4.0,10550
2400075,4.0,6134
1371722,4.0,14780
2378461,4.0,12934
2122285,5.0,7145
323134,4.0,16703
2275159,4.0,2734
1693117,2.0,4745
166725,4.0,5317
1130649,5.0,14780
334004,4.0,17441
2209788,3.0,3825
1839681,4.0,11199
1839258,5.0,17560
1039897,3.0,16922
2551641,5.0,14621
2115299,5.0,10143
1184111,5.0,2362
1356727,3.0,13605
935285,3.0,5538
1188228,3.0,2464
581989,3.0,1026
32498,3.0,5317
283559,4.0,1962
1083543,4.0,17328
1557449,3.0,16242
1405485,3.0,11121
991931,4.0,2001
2218178,5.0,14240
2443690,5.0,13050
1203107,4.0,15582
95154,4.0,1138
570929,4.0,14973
203091,3.0,5406
486048,4.0,4847
2518195,4.0,11901
2376801,3.0,13280
1354799,3.0,7713
258840,5.0,3290
1478728,2.0,788
293594,4.0,14527
1925605,2.0,2690
1927495,5.0,17724
256054,4.0,15922
2552861,3.0,7922
1930084,4.0,12317
662131,4.0,14410
950251,4.0,6470
2556131,5.0,6117
119380,5.0,10042
1217301,3.0,8687
676489,5.0,9788
2278960,5.0,17230
2155916,5.0,8717
275687,3.0,3903
2263295,3.0,7184
1863358,4.0,14457
203817,3.0,17129
1182000,5.0,9882
90087,5.0,14856
728626,4.0,5055
462128,3.0,14953
743362,4.0,992
2267735,4.0,494
1082183,5.0,15124
1289869,3.0,30
2636654,3.0,13827
2513664,4.0,3650
952147,3.0,9756
451151,4.0,14953
567875,2.0,12743
2254800,4.0,9232
309194,4.0,10607
1626498,3.0,5363
2421912,5.0,11903
818752,4.0,3410
951191,3.0,607
238647,3.0,16339
2203809,5.0,12891
2284606,4.0,9882
2167645,3.0,457
1012825,5.0,1754
216716,4.0,14313
667415,5.0,3320
324326,4.0,1832
353494,3.0,17149
2600294,3.0,2921
186445,5.0,9617
1627955,1.0,5561
813213,3.0,10109
1188660,5.0,13673
2043109,4.0,7217
339082,4.0,15107
1101627,3.0,14653
1359758,4.0,6971
1521233,4.0,14367
2347628,3.0,5518
1517691,5.0,5788
2209451,5.0,10890
92177,4.0,11607
2093412,5.0,14691
1856669,3.0,357
1433573,2.0,15091
79236,1.0,963
2070271,5.0,10231
1996893,4.0,13050
1456657,3.0,4315
686526,3.0,13990
7877,4.0,10947
2576263,4.0,13883
1926450,3.0,6281
1981733,3.0,5073
1137719,4.0,1659
2088543,4.0,14999
609682,2.0,3326
47150,5.0,16139
159159,5.0,15786
90699,3.0,5054
2076738,1.0,12466
1167568,3.0,6989
777347,2.0,9240
725748,3.0,11314
633156,3.0,10764
2589417,5.0,15124
2576036,3.0,10947
2136248,3.0,7820
1575692,4.0,12918
721996,3.0,15758
1485662,5.0,14149
1456369,4.0,15424
623724,1.0,2495
1345305,3.0,5807
898979,4.0,6804
2192974,3.0,16339
205880,3.0,12497
1818511,3.0,13050
2516783,3.0,16118
1494068,4.0,17671
1671223,5.0,8468
1321630,2.0,16037
1951535,5.0,10981
1383706,3.0,5054
2554606,5.0,13462
113774,3.0,3756
2238060,5.0,9841
2574887,5.0,3541
665133,4.0,13015
246230,4.0,11182
1381552,3.0,9913
1653882,4.0,10820
1513582,5.0,14550
936998,2.0,2163
308631,3.0,12435
1384348,3.0,5538
90900,4.0,550
1236810,2.0,15887
91406,4.0,6329
1952860,5.0,13486
1232534,3.0,6205
772306,4.0,4315
367933,3.0,10662
1910767,4.0,16377
1157687,5.0,15234
588787,4.0,15007
1623642,3.0,1719
289920,5.0,14961
178562,4.0,12999
2407051,4.0,2617
1621754,4.0,798
2188949,3.0,16922
1011877,4.0,12881
2248543,3.0,8595
173976,3.0,12600
300374,4.0,14382
869995,4.0,6117
2563971,1.0,16118
2585665,3.0,16139
1865404,4.0,12161
1840702,5.0,5112
742999,5.0,8447
2060858,1.0,11398
1607704,2.0,2375
344250,3.0,6475
223213,4.0,10491
801128,4.0,4661
383451,3.0,15764
1621754,2.0,8079
2036100,4.0,15862
1515004,3.0,1890
1061195,5.0,13144
470382,4.0,11337
1689683,2.0,8981
2169233,2.0,9205
2120773,4.0,16384
385778,4.0,11521
914848,1.0,9089
1600374,1.0,15425
2085250,4.0,6716
1669229,5.0,5587
1474260,3.0,8277
1170489,5.0,6037
2329196,5.0,12976
1655940,1.0,197
1045657,3.0,10358
413120,5.0,11641
2357111,5.0,6971
1635523,4.0,6166
1589401,4.0,16082
2118540,3.0,1314
507082,5.0,10620
1320626,3.0,2462
789613,5.0,12034
1958866,4.0,10486
198609,5.0,16700
1764167,5.0,686
627975,5.0,1558
1632862,4.0,3684
853488,5.0,798
2235402,4.0,15099
1016232,3.0,6266
2097064,2.0,12560
692235,3.0,15181
2553670,2.0,16668
524907,3.0,6555
1091776,4.0,1939
1745375,3.0,1625
1471282,3.0,6596
1884840,4.0,12785
2136526,4.0,16905
1232065,4.0,15646
1506616,4.0,2813
1936518,4.0,798
510103,1.0,16616
1478249,3.0,12471
1902573,4.0,15160
2510321,4.0,607
2527352,4.0,14780
1516909,4.0,1788
168190,3.0,10733
2018759,3.0,4260
717901,4.0,3938
1055669,5.0,5854
557968,3.0,13524
688780,3.0,12238
69732,5.0,15755
2440793,5.0,11089
1132822,5.0,14111
883407,4.0,8172
29862,4.0,9381
18786,5.0,11521
765331,3.0,14112
1679040,4.0,4356
2222600,3.0,4577
1579438,3.0,13705
2039894,4.0,12034
633151,4.0,7040
1698187,4.0,11490
2329786,5.0,13798
153595,2.0,11182
1411711,2.0,15394
1058605,3.0,2953
1648276,4.0,6797
541831,5.0,13748
1909041,3.0,17355
108255,4.0,1542
966786,3.0,14343
1340920,4.0,7032
1107636,2.0,13795
1752290,4.0,14240
1226102,3.0,11802
1315051,5.0,5732
709989,4.0,3756
1947378,3.0,8463
1980702,2.0,15922
672399,3.0,17589
402090,2.0,7991
471157,3.0,6450
1717534,3.0,5847
330080,5.0,2938
684220,4.0,17560
477869,5.0,13129
225801,4.0,331
352451,5.0,2043
968839,3.0,3496
970469,4.0,13052
1797427,3.0,6935
2437254,4.0,5016
2523493,4.0,3433
114106,5.0,17725
2289268,5.0,12476
849500,4.0,5363
259799,3.0,5843
1665203,5.0,5991
927798,4.0,16588
2473018,3.0,406
214428,3.0,10423
2526414,3.0,4831
289334,4.0,13081
1015596,5.0,12091
1995707,4.0,4790
379105,3.0,11696
1271369,4.0,12918
2148067,3.0,2617
200098,4.0,7179
1917540,3.0,16662
354325,4.0,851
533771,2.0,1532
836219,2.0,2171
761256,4.0,16879
1771516,3.0,16698
456062,3.0,13977
1022689,5.0,16793
629794,4.0,1035
1084484,3.0,11356
2051278,4.0,1803
649969,4.0,11789
1180278,5.0,6134
1107448,4.0,8526
1211000,1.0,16047
2261465,2.0,8849
1051569,4.0,2153
2298660,3.0,8911
568224,5.0,4262
907455,5.0,9101
2476717,4.0,8806
1099029,3.0,2186
1750551,4.0,15394
2167574,5.0,11837
1469070,3.0,7745
1864926,3.0,16139
1763574,4.0,10607
1742122,4.0,985
1348966,3.0,6030
2333719,5.0,4640
1428577,4.0,8317
2396085,4.0,2612
1601267,4.0,14218
2566216,1.0,6355
1969211,4.0,11090
627515,3.0,11525
1746455,3.0,11166
1795050,4.0,10114
915968,4.0,17479
1708069,5.0,2452
334085,5.0,7521
2251848,4.0,3495
1164575,5.0,8016
2506962,3.0,13705
2572942,4.0,10491
1588745,3.0,4330
1454410,4.0,5732
1792064,5.0,15329
1919782,4.0,12085
1431160,3.0,13534
2111039,4.0,11663
2371650,5.0,13471
1309827,2.0,2112
1524484,3.0,4341
137360,3.0,16565
572294,4.0,4227
129955,4.0,16879
2535902,4.0,15048
2474171,2.0,2152
831659,4.0,8603
2550101,4.0,11325
1437701,4.0,7240
2559157,3.0,14698
1206536,5.0,1406
2122041,2.0,1047
756162,4.0,166
2244793,2.0,6673
994402,5.0,5549
773708,4.0,5762
2629271,3.0,2009
1047470,4.0,10225
1654138,3.0,8928
821054,4.0,6329
1259776,3.0,12297
1202737,4.0,11573
2542528,5.0,12881
1600259,5.0,3900
449556,4.0,12280
111615,4.0,11315
2088974,3.0,8619
2126959,4.0,7750
1995575,5.0,1661
291747,5.0,14240
798972,2.0,3153
237413,4.0,9049
425537,4.0,15702
1371024,2.0,7971
372066,5.0,6029
2196456,2.0,16862
2504674,4.0,3047
392077,3.0,9229
122709,5.0,963
2183410,5.0,2452
1711959,4.0,15063
827373,4.0,305
574834,4.0,9381
2041697,5.0,1020
2119125,2.0,2254
789014,3.0,9805
1160646,4.0,14869
1297721,3.0,6133
1413643,5.0,17622
404156,4.0,11354
2167815,5.0,16265
359128,3.0,9381
2270401,4.0,12734
1266603,3.0,13582
1934860,5.0,8116
476043,4.0,16063
1841657,3.0,3638
1229114,2.0,12570
2420748,4.0,4972
2592716,3.0,1939
1701853,5.0,8393
1777566,5.0,12911
781848,4.0,16452
566450,4.0,10229
1372201,3.0,13651
2497996,4.0,11914
231314,4.0,6692
240054,5.0,1470
2206698,3.0,12155
2330014,4.0,6555
734722,5.0,9051
2464375,3.0,6266
2007030,3.0,14691
1939815,4.0,16037
158969,2.0,14755
1803828,3.0,1043
310887,3.0,12255
180200,5.0,9828
1473033,5.0,12904
2177964,4.0,1553
795036,3.0,8619
213750,5.0,4310
2020448,3.0,17692
1246503,4.0,7032
1221388,4.0,16465
40306,3.0,2128
1278707,5.0,10451
1600033,5.0,7399
583171,3.0,14940
1665528,1.0,16532
426506,3.0,3253
470232,4.0,1180
2418602,5.0,5582
1532839,5.0,270
2637974,5.0,16793
378579,4.0,15444
1244499,5.0,15440
1535595,2.0,10921
2542215,4.0,5814
2433711,5.0,6989
2086005,4.0,9442
140736,4.0,16286
531532,5.0,1561
1670793,2.0,4330
596070,5.0,2102
2432151,3.0,15124
2565062,2.0,12471
2229831,3.0,14719
1858421,3.0,763
549958,3.0,4123
1006983,3.0,13269
393669,5.0,12246
1365356,3.0,4740
599592,4.0,12470
1300793,3.0,17355
1618790,5.0,5360
140284,3.0,4805
950398,3.0,2152
1179803,4.0,8915
395028,5.0,12605
2192517,3.0,6555
934647,3.0,8334
1202193,3.0,11789
2422771,5.0,9628
2055388,4.0,2780
1448774,3.0,17387
224358,4.0,9156
1276212,5.0,11607
1087944,4.0,9528
1308497,5.0,5924
2583897,3.0,16203
2122256,4.0,199
1852590,4.0,3684
1048629,3.0,7485
1256176,3.0,16286
1264384,5.0,3581
1863329,2.0,12355
1519583,2.0,14691
285925,5.0,8317
313962,3.0,191
1954386,3.0,12605
813177,5.0,2751
275338,3.0,5317
1879369,1.0,9146
1196440,4.0,17308
67835,4.0,798
365704,4.0,12155
1767388,3.0,6931
651272,5.0,11907
1578366,3.0,5665
753673,5.0,3078
1397425,4.0,6771
1964903,4.0,17441
868094,3.0,9049
1419103,5.0,11213
996519,4.0,3427
2245381,4.0,10230
248847,4.0,5621
284895,4.0,11875
1782465,3.0,4656
2239109,5.0,16075
2222089,1.0,4214
723787,3.0,896
415052,4.0,3728
982249,3.0,12672
2541565,4.0,1877
288127,4.0,9433
1441596,4.0,4262
2546946,3.0,15953
2162079,3.0,14367
290007,1.0,3282
1643718,4.0,7040
669651,4.0,8669
801591,4.0,14480
2413875,4.0,7173
101620,3.0,10712
2189342,1.0,3756
501190,2.0,11999
339623,3.0,1145
1214843,3.0,4590
1069413,4.0,12739
2107541,5.0,2452
1028178,5.0,6829
478688,3.0,963
2279903,3.0,4488
1973511,4.0,10889
1298036,5.0,11781
129890,5.0,14642
1763632,3.0,3905
705134,4.0,7165
1774637,3.0,4080
1763857,5.0,11064
1217210,3.0,14953
800683,4.0,9705
2220239,4.0,13008
927462,4.0,3385
1840149,5.0,4841
2057666,3.0,8743
1875017,3.0,2340
2466889,3.0,10212
2535052,2.0,15153
2277879,4.0,7230
826049,3.0,12244
654283,3.0,9862
733493,3.0,6760
2323264,3.0,7989
1725887,4.0,3198
1990552,3.0,9189
1547032,4.0,13378
2067986,3.0,6042
1480571,2.0,11464
1480821,4.0,12652
380354,5.0,8915
380541,4.0,11658
335993,3.0,2452
13695,4.0,8376
1761875,1.0,6029
1521075,3.0,5162
98100,2.0,14670
1936957,4.0,1075
1361215,2.0,1307
2088413,2.0,17064
2146315,4.0,1542
1037890,5.0,2782
1631237,2.0,11914
1261473,3.0,8635
124869,4.0,11614
2305823,3.0,1174
227076,4.0,2862
1954297,3.0,9265
1295603,3.0,7635
626826,2.0,7355
1195601,1.0,4790
2344438,4.0,14660
1139246,4.0,17627
1779271,3.0,2612
1351769,2.0,17764
343252,5.0,11040
80753,5.0,4951
2244589,2.0,6072
240953,5.0,10906
1361355,4.0,2612
2586768,5.0,14482
2273419,4.0,14382
52352,4.0,3966
500428,3.0,16742
960983,4.0,313
1268760,5.0,17330
1449285,4.0,6983
360411,1.0,13409
2562928,2.0,17764
972625,4.0,17482
685091,3.0,9838
675069,2.0,6692
1488466,5.0,257
674689,4.0,10429
774250,5.0,9241
2524933,3.0,1532
1345145,5.0,10375
491462,1.0,14780
1420973,3.0,7112
1985755,5.0,2594
462935,4.0,14233
1990901,5.0,2172
2340706,5.0,2456
2323867,4.0,2613
947598,4.0,10827
778627,4.0,6329
1770038,3.0,7019
86394,1.0,11929
1783676,4.0,4656
531570,4.0,15029
1245110,5.0,1406
847615,3.0,13809
1943087,4.0,13865
650202,4.0,7234
758937,4.0,8722
617849,3.0,16390
539919,3.0,8784
867816,4.0,8177
1080789,4.0,11242
1723934,2.0,5227
2552423,5.0,4805
484876,2.0,13195
1321540,5.0,14103
2154572,5.0,1148
503755,2.0,7635
1216438,5.0,2743
2117797,3.0,6470
282427,2.0,12343
2105629,2.0,5054
404477,4.0,16139
675886,2.0,8651
28277,3.0,252
960950,4.0,11090
1819832,4.0,1833
534043,1.0,9430
1336817,3.0,15952
1661271,1.0,10109
1246503,2.0,17398
1377895,4.0,1073
1171523,5.0,14928
133119,4.0,7360
2521181,5.0,6030
1326573,3.0,4577
702593,3.0,12299
785866,3.0,1905
1258026,3.0,11040
1091547,4.0,6386
605397,3.0,3817
1305074,4.0,6599
2526414,4.0,11378
2011828,2.0,7145
1384585,4.0,17381
1891244,4.0,6475
1418521,5.0,13441
2378920,3.0,9049
1955798,4.0,4377
1631433,5.0,5997
818736,3.0,8544
2568360,2.0,2617
2477145,3.0,8295
2404947,5.0,16384
2009618,4.0,7485
129250,2.0,3225
1047298,4.0,13705
1381683,4.0,17537
237405,3.0,711
147730,4.0,2942
199257,4.0,11320
446465,5.0,11089
1699239,4.0,14574
1409628,5.0,12232
1424143,5.0,14538
1396761,4.0,15844
1814098,3.0,5496
521890,3.0,14882
801884,4.0,3825
1166750,5.0,16879
1431184,1.0,12280
2332710,5.0,5054
505109,3.0,1110
308354,4.0,1482
2403299,3.0,16922
2212112,3.0,4506
426117,4.0,4563
304581,2.0,483
2450534,3.0,12466
120004,2.0,12600
2225288,5.0,11607
1184829,4.0,17412
2185238,5.0,10734
1273770,4.0,17355
2437475,4.0,16203
2438621,4.0,9051
780443,5.0,13763
1017698,4.0,2528
510834,4.0,5401
177867,4.0,313
2100003,3.0,1384
1425656,3.0,5477
2101744,4.0,6050
786654,5.0,1046
463240,4.0,6615
1580162,4.0,14312
539354,3.0,3148
2029541,4.0,15107
2595011,4.0,9798
452873,5.0,9331
2412685,3.0,15205
2231930,4.0,7904
144717,5.0,16907
1441959,4.0,1134
2195326,3.0,15124
2067444,5.0,17154
169489,4.0,10358
1906176,4.0,15646
439818,5.0,4656
2389141,4.0,9509
1229545,3.0,14439
642470,5.0,7780
1580834,4.0,4697
2434632,3.0,3798
263417,4.0,2252
63452,2.0,6350
328767,2.0,13941
2055419,5.0,6343
2508812,5.0,11283
1405451,3.0,16969
1441086,4.0,17402
1498538,3.0,1637
1748931,3.0,10729
2379494,4.0,11663
2448318,3.0,14712
2576652,3.0,13524
1570842,4.0,6552
1162038,3.0,1860
744631,5.0,431
232377,4.0,12881
1221648,3.0,1975
1343986,4.0,6449
235665,2.0,15107
650435,3.0,16262
1648657,5.0,14667
21705,3.0,58
1329182,4.0,2112
1511179,3.0,6060
1734,5.0,14185
386246,5.0,1144
1106241,4.0,17709
710110,4.0,15158
227644,4.0,5327
2291170,5.0,10300
1320675,5.0,5169
464571,4.0,5695
1143212,5.0,8116
721603,4.0,11925
1059036,5.0,5292
1813431,5.0,12974
1717269,3.0,16913
1428492,5.0,1145
812587,4.0,4906
1747244,4.0,14648
1813959,3.0,13636
581952,3.0,8803
619027,3.0,6545
611504,5.0,11089
998865,5.0,4266
1478134,5.0,5112
187005,5.0,12084
887741,2.0,5692
1953012,4.0,7233
271346,1.0,14154
1049315,3.0,3860
379062,3.0,7509
964907,4.0,16406
1852311,4.0,2391
431856,3.0,550
1944193,4.0,11781
173067,4.0,2712
2577713,5.0,8764
1009292,2.0,10986
2109211,3.0,17251
576943,3.0,10375
1145542,4.0,1645
1450484,3.0,14326
874451,2.0,9392
1440448,3.0,1905
2255484,4.0,11141
2293798,5.0,5760
228261,5.0,8596
1336925,4.0,5695
303969,4.0,14882
559478,5.0,9939
1497439,5.0,5582
2015749,5.0,1962
1306549,5.0,15409
1682749,4.0,9295
1473910,5.0,7330
728308,4.0,6602
120065,3.0,7009
2376801,2.0,8641
2434640,5.0,6860
440852,3.0,16307
938447,3.0,5384
2585339,5.0,14550
1944824,4.0,3368
896309,1.0,2701
1885459,5.0,16052
1816521,3.0,8881
2333383,5.0,14109
258924,5.0,14550
909432,1.0,7854
2121765,3.0,15813
876659,5.0,13784
830369,4.0,11149
2209880,4.0,16223
2625242,4.0,16306
2611318,4.0,2302
2142814,4.0,11490
643374,4.0,16740
949667,3.0,12494
1069858,5.0,6274
2225743,4.0,5169
743189,5.0,11812
759213,3.0,15758
2114435,3.0,15209
31572,3.0,3444
2022462,4.0,1770
1463201,4.0,5538
228614,4.0,12470
2212841,3.0,2882
2210456,5.0,3860
1893772,5.0,14103
734478,4.0,2771
1150705,1.0,3151
2180365,3.0,7145
1245709,2.0,7627
79811,4.0,4302
1529818,1.0,2617
1509100,4.0,4698
2397231,4.0,11789
1648992,4.0,457
506372,5.0,14590
2044724,3.0,13462
2299612,3.0,8826
172720,2.0,17295
221104,4.0,1625
948801,4.0,5041
748251,5.0,11882
183880,3.0,17295
2458870,2.0,7852
1726981,2.0,7703
1749986,3.0,9838
1239065,5.0,4506
2119905,3.0,12497
888450,3.0,10889
1710762,1.0,5004
2408956,3.0,16390
1932946,2.0,7517
1976696,3.0,8159
2385925,3.0,16107
2253226,1.0,2953
1577532,3.0,674
1412308,5.0,7786
1263899,3.0,16707
1597830,3.0,516
678911,3.0,2340
1082734,1.0,11173
2596334,5.0,5837
1229656,4.0,686
1902117,5.0,483
1277635,3.0,15381
1751276,3.0,13555
1410446,2.0,9508
2542008,4.0,15209
1333196,3.0,2874
2079044,4.0,862
1977128,3.0,9120
95133,4.0,6350
415279,5.0,798
17246,5.0,11754
2547259,4.0,17580
49874,3.0,9886
1660384,4.0,7427
779406,4.0,14644
499958,3.0,2578
748592,3.0,12161
75770,3.0,2015
1930099,1.0,9232
1450660,5.0,5788
1520710,2.0,12679
2035189,4.0,3917
896169,4.0,10082
1659221,5.0,9120
1517190,1.0,10361
2379533,5.0,10774
91245,4.0,3860
698813,3.0,16438
1010200,3.0,4833
1633377,5.0,2743
2021995,3.0,4432
64220,4.0,6661
1369078,4.0,6221
2479438,5.0,7158
1987233,3.0,17621
1050200,4.0,8219
646840,3.0,7521
2247233,2.0,3538
1631017,4.0,9508
1755138,2.0,11937
294406,4.0,16169
2443050,3.0,15381
1936518,3.0,8079
1505277,3.0,13050
1403379,5.0,16339
1859236,3.0,5775
2017649,5.0,15114
491513,3.0,11638
117220,3.0,12828
2375058,4.0,16465
2134223,3.0,10894
2195071,4.0,17158
218038,3.0,5939
1789420,3.0,11040
434490,4.0,5496
2537424,2.0,13462
1692639,5.0,4364
903799,4.0,4932
84527,4.0,12317
916669,3.0,17081
1705201,3.0,4356
886438,4.0,4069
1690371,3.0,14606
2106620,5.0,8869
2619408,4.0,12500
717116,4.0,2938
793645,4.0,6637
185689,2.0,16538
1399590,3.0,4745
120454,3.0,3763
2274004,3.0,14154
1226270,1.0,6497
2403039,5.0,16931
2405969,5.0,886
752752,3.0,9528
988155,4.0,11802
293901,4.0,11771
1610852,3.0,16879
1978621,5.0,15755
2181520,4.0,10820
505558,4.0,9611
1555203,3.0,11837
2052544,1.0,9108
1610811,4.0,1046
1777233,3.0,2734
2587977,1.0,14042
910805,4.0,708
618376,4.0,2112
770076,5.0,8535
952002,3.0,8818
202810,4.0,6339
552483,5.0,10643
2295011,3.0,11775
1844636,3.0,1324
2580282,4.0,12232
940516,3.0,9481
1124058,2.0,2342
1367764,5.0,9471
2236554,1.0,12343
380878,5.0,6971
866704,5.0,14198
262201,3.0,299
544778,3.0,1142
2182514,3.0,12244
1357428,5.0,68
1315344,4.0,13328
1572950,2.0,1542
2479241,4.0,13524
1963805,4.0,1220
1361759,2.0,3538
2117355,4.0,14538
2452476,4.0,16792
1155404,3.0,1123
4298,4.0,15563
2561608,4.0,143
1642073,4.0,1482
858362,5.0,15962
2248819,4.0,15788
2389578,3.0,13211
2591134,3.0,9528
158121,4.0,11182
94321,5.0,8116
1058754,3.0,7991
2010641,4.0,11325
2201584,3.0,13523
673591,3.0,8507
1110254,5.0,13098
1293447,3.0,12476
729650,5.0,12090
178645,5.0,15039
1143278,2.0,312
1045669,2.0,5704
733409,4.0,16840
2375310,4.0,6099
316755,5.0,6445
171430,5.0,14550
872845,5.0,1441
1846449,4.0,8586
1810670,4.0,16113
2372744,3.0,7509
2205594,4.0,2465
2107738,3.0,331
2279018,3.0,12881
55187,1.0,12110
614934,3.0,11837
2030036,2.0,8636
582405,4.0,17559
2003635,5.0,13923
377214,4.0,6631
1057513,4.0,8993
260080,4.0,3551
1203614,4.0,5169
1993440,4.0,14103
2561651,4.0,16452
1995592,4.0,13398
633256,2.0,3920
1313562,4.0,5317
201303,5.0,16954
252173,3.0,6868
284227,3.0,8177
1071524,5.0,3962
911137,3.0,14670
130488,3.0,13015
17138,4.0,15582
437595,5.0,16452
1403975,3.0,6329
1483307,5.0,6145
747550,3.0,7240
291519,3.0,7418
1188163,4.0,8868
187045,5.0,6205
2555277,4.0,10282
119838,5.0,8837
639273,4.0,11673
52008,3.0,8764
31510,3.0,16522
2601024,2.0,6080
657712,3.0,8784
1699032,4.0,15124
2476907,4.0,10986
1323861,3.0,12072
1456621,4.0,7127
1008813,4.0,2152
2588541,4.0,191
2388498,5.0,16954
1276473,1.0,1503
662664,3.0,14890
2534832,4.0,6021
1639386,5.0,12870
142115,4.0,10241
1245483,5.0,8915
279263,5.0,6974
642583,5.0,14550
1620733,1.0,11314
1829286,3.0,2908
1175090,4.0,686
862644,3.0,30
826576,4.0,15425
691704,5.0,14961
465238,3.0,11141
2536138,3.0,3905
1547138,4.0,6976
1520226,5.0,10446
1258013,3.0,3920
1112576,4.0,17355
2580072,4.0,13923
2448561,2.0,3222
201229,4.0,11443
537083,3.0,3371
2119643,4.0,11314
1645020,4.0,3151
761403,3.0,14716
1143283,4.0,2953
953022,4.0,9882
1483197,2.0,10550
375199,4.0,6502
1851949,3.0,8784
113749,3.0,7828
793909,5.0,17560
961545,3.0,7633
832163,3.0,14192
437485,3.0,3128
508266,4.0,1719
1355671,3.0,12918
1026246,4.0,15276
730653,4.0,4043
1868321,1.0,457
999628,3.0,3936
828261,3.0,15582
411512,4.0,5946
2195508,3.0,8376
742524,3.0,16082
380133,4.0,3756
1358693,4.0,10158
1609838,5.0,10625
2114696,4.0,12317
975758,3.0,1110
1635381,5.0,4366
1013186,4.0,11198
1294335,3.0,17622
1404885,4.0,10378
1517862,4.0,16361
1073838,4.0,13052
222789,4.0,15755
824691,4.0,17756
842026,3.0,9471
2096157,3.0,13318
546578,2.0,4951
505362,4.0,501
469003,3.0,4931
2337846,2.0,6708
1822231,4.0,7219
2626223,5.0,6042
1638098,5.0,14869
1158779,1.0,138
2453089,3.0,4698
1797525,3.0,2348
1837202,4.0,12501
1592928,2.0,416
766285,5.0,2861
2161052,3.0,10785
2302997,4.0,14602
295510,5.0,4789
1744594,5.0,2192
815953,4.0,5657
901167,1.0,4360
2606036,5.0,15902
1393320,4.0,10550
139638,5.0,240
290267,3.0,8016
32412,1.0,3098
943015,4.0,6037
76509,5.0,7430
2205594,2.0,550
2321810,3.0,9265
829701,3.0,4109
1407103,3.0,6287
1148655,4.0,8703
1102270,2.0,8525
1013742,3.0,9217
101807,4.0,14209
1770828,4.0,12672
2005841,4.0,1861
1395229,4.0,12338
1185389,3.0,17324
1587628,4.0,5318
1985040,2.0,13412
1691081,4.0,12918
940748,4.0,7401
1852590,5.0,8764
1595626,3.0,58
2437475,2.0,14527
628112,4.0,14218
1616955,4.0,6134
1183359,1.0,13129
1526662,4.0,6366
1784717,4.0,14118
306895,3.0,3825
913679,4.0,15813
2183347,4.0,7617
935663,4.0,6117
2517833,3.0,11199
662213,3.0,4778
1163702,5.0,16272
1788951,4.0,2782
4905,2.0,7879
885560,3.0,607
1624556,4.0,253
280167,2.0,2095
1832794,4.0,494
712143,3.0,8651
1656554,3.0,15063
569365,4.0,6797
1696241,4.0,357
2318166,3.0,3058
320882,3.0,14203
695925,3.0,8181
2169737,4.0,13622
1260125,5.0,197
400649,5.0,1865
191761,4.0,10583
1119323,3.0,14618
1344536,5.0,8387
1953586,3.0,15339
1490506,3.0,7230
1889044,4.0,14928
488900,5.0,11388
2493786,5.0,1625
1807097,4.0,14317
872408,3.0,4157
2162441,4.0,4227
2156736,4.0,16499
2077983,4.0,9426
2184115,4.0,1799
1278536,4.0,15471
755278,3.0,30
992795,4.0,13056
2059575,5.0,6860
1747456,3.0,4996
1167787,1.0,13081
1330073,2.0,3920
210453,4.0,6110
1897956,4.0,11149
281016,4.0,12869
254110,4.0,1408
2081789,5.0,12300
291747,5.0,996
1462182,4.0,10695
1346943,4.0,2734
215762,2.0,15205
